account_id,account_name,industry,annual_revenue,billing_state,billing_country,created_date,updated_at
ACC34086302,Corp0729 Inc,Retail,56578.85,AZ,US,2022-12-05T07:38:33.097537,2026-01-07T07:38:33.097584
ACC91598195,Corp0730 Inc,Construction,396999.58,IN,US,2022-05-25T07:38:33.097662,2026-04-10T07:38:33.097672
ACC36838436,Corp0731 Inc,Energy,37920.78,NC,US,2024-02-21T07:38:33.097700,2026-01-04T07:38:33.097707
ACC62592683,Corp0732 Inc,Construction,607134.43,AZ,US,2024-12-02T07:38:33.097732,2025-12-07T07:38:33.097740
ACC01423627,Corp0733 Inc,Logistics,10000.0,TN,US,2024-06-10T07:38:33.097765,2026-04-10T07:38:33.097772
ACC26759620,Corp0734 Inc,Real Estate,2101813.86,OH,US,2024-12-04T07:38:33.097797,2026-03-23T07:38:33.097805
ACC59626763,Corp0735 Inc,Real Estate,690516.37,FL,US,2023-10-22T07:38:33.097832,2025-12-04T07:38:33.097839
ACC08016120,Corp0736 Inc,Energy,447780.96,MI,US,2025-02-20T07:38:33.097860,2026-03-15T07:38:33.097866
ACC54411463,Corp0737 Inc,Energy,1915294.53,NC,US,2022-09-21T07:38:33.097882,2026-03-24T07:38:33.097887
ACC27093145,Corp0738 Inc,Construction,7504015.9,AZ,US,2025-05-30T07:38:33.097903,2026-01-11T07:38:33.097907
ACC03879517,Corp0739 Inc,Retail,2040570.8,GA,US,2023-09-08T07:38:33.097923,2026-02-25T07:38:33.097928
ACC43601411,Corp0740 Inc,Technology,10000.0,CO,US,2023-06-24T07:38:33.097952,2025-11-09T07:38:33.097956
ACC74999346,Corp0741 Inc,Energy,20761.3,TX,US,2023-12-29T07:38:33.097972,2026-05-05T07:38:33.097976
ACC91917977,Corp0742 Inc,Real Estate,76907.82,MI,US,2023-07-19T07:38:33.097992,2025-12-03T07:38:33.097997
ACC66697208,Corp0743 Inc,Technology,282711.47,TN,US,2022-07-21T07:38:33.098013,2025-11-30T07:38:33.098017
ACC16912561,Corp0744 Inc,Healthcare,755638.25,AZ,US,2025-10-07T07:38:33.098033,2025-12-01T07:38:33.098037
ACC73790981,Corp0745 Inc,Construction,62850.39,IL,US,2022-05-29T07:38:33.098053,2026-02-26T07:38:33.098057
ACC55857798,Corp0746 Inc,Healthcare,389856.32,IN,US,2023-01-28T07:38:33.098073,2025-10-28T07:38:33.098077
ACC78227601,Corp0747 Inc,Logistics,59233.0,CA,US,2025-09-28T07:38:33.098093,2026-04-27T07:38:33.098098
ACC74424111,Corp0748 Inc,Logistics,78981.14,FL,US,2023-06-20T07:38:33.098114,2026-04-16T07:38:33.098118
ACC48101729,Corp0749 Inc,Construction,16101.66,NC,US,2022-10-09T07:38:33.098140,2025-12-06T07:38:33.098144
ACC16001002,Corp0750 Inc,Logistics,42341.95,IN,US,2025-09-20T07:38:33.098160,2026-05-12T07:38:33.098165
ACC07059050,Corp0751 Inc,Energy,17973.09,MI,US,2024-10-17T07:38:33.098180,2026-01-10T07:38:33.098185
ACC43438989,Corp0752 Inc,Construction,38110.82,GA,US,2022-11-11T07:38:33.098201,2026-04-30T07:38:33.098206
ACC98808489,Corp0753 Inc,Technology,2207306.59,WA,US,2025-08-06T07:38:33.098222,2025-12-30T07:38:33.098226
ACC26836644,Corp0754 Inc,Manufacturing,40183.12,CA,US,2022-09-16T07:38:33.098242,2026-02-21T07:38:33.098246
ACC03083464,Corp0755 Inc,Energy,50000000.0,AZ,US,2025-10-30T07:38:33.098262,2026-02-14T07:38:33.098267
ACC49998972,Corp0756 Inc,Manufacturing,719733.15,TN,US,2025-06-25T07:38:33.098282,2026-01-01T07:38:33.098287
ACC87704089,Corp0757 Inc,Logistics,388353.87,FL,US,2023-10-14T07:38:33.098303,2026-04-15T07:38:33.098307
ACC45219619,Corp0758 Inc,Technology,48208.2,FL,US,2024-06-15T07:38:33.098323,2026-02-05T07:38:33.098327
ACC72248115,Corp0759 Inc,Logistics,1088835.96,TX,US,2022-05-29T07:38:33.098344,2026-02-18T07:38:33.098348
ACC89766377,Corp0760 Inc,Construction,84857.13,IN,US,2022-09-07T07:38:33.098367,2025-10-26T07:38:33.098372
ACC58821007,Corp0761 Inc,Manufacturing,342497.5,TN,US,2025-08-20T07:38:33.098392,2025-12-19T07:38:33.098396
ACC38950058,Corp0762 Inc,Construction,44909911.59,OH,US,2024-03-28T07:38:33.098412,2025-11-22T07:38:33.098417
ACC91651083,Corp0763 Inc,Retail,221434.08,CO,US,2025-01-21T07:38:33.098433,2026-01-07T07:38:33.098437
ACC61278803,Corp0764 Inc,Education,2672558.08,TN,US,2025-08-05T07:38:33.098453,2026-03-05T07:38:33.098457
ACC97484739,Corp0765 Inc,Real Estate,65752.12,FL,US,2025-02-07T07:38:33.098473,2025-11-08T07:38:33.098478
ACC92797872,Corp0766 Inc,Financial Services,250201.79,CA,US,2023-03-19T07:38:33.098494,2026-02-03T07:38:33.098498
ACC36973526,Corp0767 Inc,Manufacturing,9263581.21,TN,US,2023-03-19T07:38:33.098514,2026-02-03T07:38:33.098519
ACC03780936,Corp0768 Inc,Energy,76578.06,FL,US,2023-10-23T07:38:33.098535,2025-11-17T07:38:33.098539
ACC48281638,Corp0769 Inc,Healthcare,10068246.48,IN,US,2025-06-16T07:38:33.098555,2026-02-07T07:38:33.098560
ACC94890910,Corp0770 Inc,Education,1105163.53,IN,US,2024-05-21T07:38:33.098576,2025-12-14T07:38:33.098580
ACC41721335,Corp0771 Inc,Financial Services,87122.15,IN,US,2024-03-07T07:38:33.098620,2025-10-28T07:38:33.098625
ACC67678626,Corp0772 Inc,Real Estate,950568.47,CA,US,2025-08-12T07:38:33.098641,2026-04-15T07:38:33.098645
ACC04650552,Corp0773 Inc,Healthcare,1876856.57,AZ,US,2022-12-17T07:38:33.098661,2026-03-29T07:38:33.098666
ACC39721378,Corp0774 Inc,Education,930632.67,FL,US,2024-01-05T07:38:33.098685,2025-11-16T07:38:33.098690
ACC05584557,Corp0775 Inc,Healthcare,11609.17,AZ,US,2025-02-14T07:38:33.098706,2025-11-27T07:38:33.098711
ACC81515811,Corp0776 Inc,Manufacturing,62675.48,IN,US,2025-05-19T07:38:33.098727,2026-04-22T07:38:33.098731
ACC58095354,Corp0777 Inc,Technology,163564.51,NY,US,2024-08-07T07:38:33.098747,2026-05-03T07:38:33.098752
ACC95764565,Corp0778 Inc,Real Estate,231221.9,WA,US,2023-04-08T07:38:33.098768,2026-01-04T07:38:33.098772
ACC20821289,Corp0779 Inc,Energy,928517.21,MI,US,2025-01-27T07:38:33.098791,2025-12-14T07:38:33.098795
ACC31602394,Corp0780 Inc,Healthcare,382851.32,IL,US,2022-06-29T07:38:33.098811,2026-01-26T07:38:33.098816
ACC91262667,Corp0781 Inc,Energy,18570.16,IN,US,2022-08-27T07:38:33.098831,2026-01-04T07:38:33.098836
ACC64194060,Corp0782 Inc,Healthcare,574006.33,MI,US,2025-09-01T07:38:33.098851,2025-11-20T07:38:33.098858
ACC50633282,Corp0783 Inc,Technology,909974.17,TX,US,2024-03-03T07:38:33.098874,2026-03-19T07:38:33.098879
ACC31917384,Corp0784 Inc,Education,822070.06,OH,US,2023-01-29T07:38:33.098894,2026-03-03T07:38:33.098899
ACC56819337,Corp0785 Inc,Education,2330425.56,MI,US,2022-12-14T07:38:33.098915,2026-01-31T07:38:33.098919
ACC41051137,Corp0786 Inc,Technology,1422383.17,MN,US,2022-09-13T07:38:33.098935,2026-02-09T07:38:33.098940
ACC72671975,Corp0787 Inc,Retail,672232.91,GA,US,2023-05-14T07:38:33.098956,2025-11-12T07:38:33.098960
ACC88389430,Corp0788 Inc,Healthcare,233203.93,TX,US,2024-12-09T07:38:33.098977,2026-04-21T07:38:33.098982
ACC10754894,Corp0789 Inc,Education,10000.0,MN,US,2025-07-09T07:38:33.098997,2026-01-12T07:38:33.099002
ACC46651018,Corp0790 Inc,Technology,633640.12,TN,US,2023-11-26T07:38:33.099017,2025-11-16T07:38:33.099022
ACC53969996,Corp0791 Inc,Technology,406514.7,WA,US,2023-10-09T07:38:33.099038,2026-04-01T07:38:33.099042
ACC68520859,Corp0792 Inc,Construction,461924.93,NC,US,2024-02-28T07:38:33.099058,2026-04-01T07:38:33.099062
ACC31925712,Corp0793 Inc,Retail,20879.08,IL,US,2025-02-02T07:38:33.099078,2026-05-14T07:38:33.099083
ACC75239680,Corp0794 Inc,Logistics,30880.71,MN,US,2022-10-27T07:38:33.099098,2026-01-10T07:38:33.099103
ACC00421374,Corp0795 Inc,Technology,2205149.15,TX,US,2023-11-14T07:38:33.099118,2026-01-09T07:38:33.099123
ACC15849072,Corp0796 Inc,Logistics,247927.02,GA,US,2024-03-09T07:38:33.099138,2026-02-27T07:38:33.099143
ACC38529641,Corp0797 Inc,Construction,1048636.59,CA,US,2024-04-09T07:38:33.099159,2025-11-14T07:38:33.099163
ACC11037911,Corp0798 Inc,Logistics,283973.66,IN,US,2024-10-17T07:38:33.099179,2026-04-14T07:38:33.099183
ACC45773785,Corp0799 Inc,Construction,284791.4,FL,US,2025-09-02T07:38:33.099202,2026-04-17T07:38:33.099207
ACC71306084,Corp0800 Inc,Energy,1752524.03,TN,US,2026-03-29T07:38:33.099227,2026-01-23T07:38:33.099232
ACC42046712,Corp0801 Inc,Healthcare,95598.32,CO,US,2024-10-22T07:38:33.099257,2025-11-16T07:38:33.099265
ACC28178751,Corp0802 Inc,Energy,325214.93,IN,US,2022-09-23T07:38:33.099289,2026-04-06T07:38:33.099295
ACC21099460,Corp0803 Inc,Technology,106452.0,GA,US,2024-01-01T07:38:33.099312,2025-12-31T07:38:33.099316
ACC36234563,Corp0804 Inc,Retail,112533.65,OH,US,2024-09-17T07:38:33.099337,2026-02-14T07:38:33.099342
ACC72810632,Corp0805 Inc,Retail,144589.76,MN,US,2022-11-19T07:38:33.099358,2026-04-19T07:38:33.099362
ACC42431667,Corp0806 Inc,Financial Services,418431.11,OH,US,2024-04-06T07:38:33.099378,2025-11-06T07:38:33.099382
ACC87562250,Corp0807 Inc,Healthcare,103001.9,FL,US,2022-10-03T07:38:33.099398,2025-11-05T07:38:33.099402
ACC60988140,Corp0808 Inc,Education,3306868.58,WA,US,2024-05-12T07:38:33.099418,2026-02-26T07:38:33.099422
ACC79270152,Corp0809 Inc,Education,44836.84,OH,US,2024-03-26T07:38:33.099438,2026-01-20T07:38:33.099443
ACC61445971,Corp0810 Inc,Retail,184657.26,TN,US,2025-07-24T07:38:33.099459,2026-03-01T07:38:33.099463
ACC05767368,Corp0811 Inc,Healthcare,111361.6,FL,US,2023-10-31T07:38:33.099479,2025-11-03T07:38:33.099483
ACC55362055,Corp0812 Inc,Technology,4847413.24,MN,US,2023-05-30T07:38:33.099499,2026-01-18T07:38:33.099503
ACC57282212,Corp0813 Inc,Education,397563.34,NY,US,2024-08-25T07:38:33.099519,2026-05-04T07:38:33.099523
ACC69218099,Corp0814 Inc,Manufacturing,2113147.46,MI,US,2025-08-20T07:38:33.099539,2026-05-14T07:38:33.099543
ACC66939821,Corp0815 Inc,Energy,13751.17,IL,US,2024-06-19T07:38:33.099559,2026-04-30T07:38:33.099564
ACC60372206,Corp0816 Inc,Energy,457760.1,TX,US,2022-06-05T07:38:33.099579,2026-02-06T07:38:33.099601
ACC92662432,Corp0817 Inc,Construction,1590027.06,FL,US,2023-10-14T07:38:33.099624,2026-03-16T07:38:33.099633
ACC74144481,Corp0818 Inc,Energy,316338.45,NC,US,2025-04-10T07:38:33.099652,2025-11-30T07:38:33.099657
ACC23886114,Corp0819 Inc,Logistics,2260192.96,MN,US,2022-09-01T07:38:33.099673,2026-01-31T07:38:33.099678
ACC15786308,Corp0820 Inc,Technology,95360.82,FL,US,2024-11-22T07:38:33.099694,2025-10-29T07:38:33.099699
ACC01609917,Corp0821 Inc,Real Estate,4495982.96,CO,US,2025-10-22T07:38:33.099714,2026-03-24T07:38:33.099719
ACC17883425,Corp0822 Inc,Retail,26636586.13,IN,US,2023-03-28T07:38:33.099734,2026-04-13T07:38:33.099739
ACC00518402,Corp0823 Inc,Manufacturing,129874.37,GA,US,2024-02-15T07:38:33.099755,2026-04-07T07:38:33.099759
ACC32966794,Corp0824 Inc,Healthcare,110083.56,NY,US,2025-09-18T07:38:33.099775,2026-03-03T07:38:33.099779
ACC36199861,Corp0825 Inc,Education,4909923.67,OH,US,2022-12-03T07:38:33.099800,2026-03-29T07:38:33.099804
ACC61638319,Corp0826 Inc,Real Estate,6319459.82,MN,US,2024-10-18T07:38:33.099820,2025-11-13T07:38:33.099825
ACC77897114,Corp0827 Inc,Logistics,94304.1,CO,US,2025-11-28T07:38:33.099841,2026-04-16T07:38:33.099845
ACC59209133,Corp0828 Inc,Construction,115800.76,NC,US,2022-05-25T07:38:33.099861,2026-01-29T07:38:33.099865
ACC66199355,Corp0829 Inc,Logistics,152730.59,MI,US,2023-04-12T07:38:33.099881,2026-03-17T07:38:33.099886
ACC35456772,Corp0830 Inc,Technology,18235.02,NY,US,2026-03-10T07:38:33.099907,2026-02-11T07:38:33.099912
ACC59903888,Corp0831 Inc,Retail,42731.69,NC,US,2025-06-23T07:38:33.099929,2025-12-24T07:38:33.099933
ACC99280197,Corp0832 Inc,Construction,36016.0,TN,US,2026-02-20T07:38:33.099949,2025-11-17T07:38:33.099954
ACC93760880,Corp0833 Inc,Real Estate,57780.4,FL,US,2025-11-04T07:38:33.099969,2026-03-13T07:38:33.099973
ACC05811776,Corp0834 Inc,Retail,250353.76,NC,US,2023-12-24T07:38:33.099989,2025-11-11T07:38:33.099994
ACC37621807,Corp0835 Inc,Education,428664.34,FL,US,2026-03-23T07:38:33.100009,2026-02-02T07:38:33.100014
ACC86858957,Corp0836 Inc,Construction,5962503.41,MN,US,2025-05-28T07:38:33.100029,2026-03-06T07:38:33.100034
ACC95912621,Corp0837 Inc,Education,36435.25,WA,US,2025-11-07T07:38:33.100050,2025-11-18T07:38:33.100054
ACC43681861,Corp0838 Inc,Healthcare,1921554.01,TX,US,2025-11-06T07:38:33.100073,2026-02-11T07:38:33.100078
ACC68025057,Corp0839 Inc,Retail,174909.21,NY,US,2023-03-12T07:38:33.100094,2026-03-24T07:38:33.100098
ACC60295570,Corp0840 Inc,Real Estate,243062.18,TX,US,2024-07-21T07:38:33.100114,2026-05-12T07:38:33.100119
ACC97953331,Corp0841 Inc,Healthcare,1034717.48,OH,US,2024-01-01T07:38:33.100135,2025-11-06T07:38:33.100139
ACC55707480,Corp0842 Inc,Financial Services,28411.69,FL,US,2022-06-17T07:38:33.100155,2026-01-16T07:38:33.100160
ACC06922617,Corp0843 Inc,Education,576551.24,MI,US,2022-11-15T07:38:33.100176,2025-11-29T07:38:33.100180
ACC57412690,Corp0844 Inc,Construction,374334.26,NY,US,2025-02-11T07:38:33.100196,2025-12-09T07:38:33.100200
ACC69590073,Corp0845 Inc,Healthcare,718486.74,NC,US,2025-10-04T07:38:33.100216,2026-01-18T07:38:33.100221
ACC39123017,Corp0846 Inc,Retail,478464.5,NC,US,2024-11-06T07:38:33.100240,2025-10-31T07:38:33.100245
ACC86115084,Corp0847 Inc,Energy,36418967.42,MN,US,2022-06-21T07:38:33.100260,2026-04-11T07:38:33.100265
ACC45630448,Corp0848 Inc,Technology,74945.77,WA,US,2022-09-04T07:38:33.100281,2026-04-30T07:38:33.100285
ACC72808213,Corp0849 Inc,Healthcare,92781.83,NY,US,2024-02-09T07:38:33.100301,2026-01-16T07:38:33.100305
ACC63458111,Corp0850 Inc,Construction,77166.36,AZ,US,2023-11-09T07:38:33.100321,2026-03-24T07:38:33.100325
ACC40362714,Corp0851 Inc,Education,88348.61,FL,US,2023-08-26T07:38:33.100347,2026-04-07T07:38:33.100351
ACC63063934,Corp0852 Inc,Logistics,74998.68,NY,US,2025-12-25T07:38:33.100367,2026-03-21T07:38:33.100371
ACC89626004,Corp0853 Inc,Retail,2893661.06,CO,US,2023-10-03T07:38:33.100387,2026-01-27T07:38:33.100392
ACC56280937,Corp0854 Inc,Financial Services,4597432.24,NY,US,2024-04-29T07:38:33.100408,2026-01-27T07:38:33.100412
ACC45794958,Corp0855 Inc,Education,85691.37,AZ,US,2022-12-09T07:38:33.100428,2026-03-25T07:38:33.100432
ACC06639977,Corp0856 Inc,Real Estate,50781.57,CA,US,2025-06-10T07:38:33.100448,2026-01-17T07:38:33.100452
ACC94376279,Corp0857 Inc,Financial Services,688886.02,IN,US,2023-10-07T07:38:33.100471,2025-12-02T07:38:33.100476
ACC90294513,Corp0858 Inc,Real Estate,88925.47,NY,US,2025-03-19T07:38:33.100491,2025-11-22T07:38:33.100496
ACC50808586,Corp0859 Inc,Logistics,951565.34,GA,US,2023-12-26T07:38:33.100512,2026-02-13T07:38:33.100516
ACC35571141,Corp0860 Inc,Energy,402659.29,FL,US,2023-03-30T07:38:33.100532,2026-01-23T07:38:33.100537
ACC38642698,Corp0861 Inc,Healthcare,12945.61,AZ,US,2025-09-14T07:38:33.100553,2026-04-22T07:38:33.100557
ACC66447904,Corp0862 Inc,Energy,5926891.31,AZ,US,2026-02-07T07:38:33.100573,2025-11-25T07:38:33.100577
ACC24243141,Corp0863 Inc,Logistics,9740035.75,GA,US,2022-09-02T07:38:33.100610,2025-11-15T07:38:33.100615
ACC73975263,Corp0864 Inc,Construction,78780.64,IN,US,2024-12-06T07:38:33.100632,2026-05-13T07:38:33.100637
ACC94013885,Corp0865 Inc,Real Estate,123574.18,FL,US,2023-01-29T07:38:33.100652,2026-01-24T07:38:33.100657
ACC29168851,Corp0866 Inc,Construction,475313.94,TN,US,2025-04-24T07:38:33.100673,2026-01-31T07:38:33.100677
ACC95408567,Corp0867 Inc,Retail,523825.34,CO,US,2023-03-09T07:38:33.100695,2026-04-04T07:38:33.100705
ACC92046507,Corp0868 Inc,Healthcare,1001579.23,WA,US,2024-02-21T07:38:33.100731,2026-05-08T07:38:33.100738
ACC71463282,Corp0869 Inc,Education,14952799.2,CO,US,2024-11-28T07:38:33.100762,2025-11-10T07:38:33.100769
ACC77762966,Corp0870 Inc,Energy,188359.1,CO,US,2025-09-15T07:38:33.100793,2026-04-16T07:38:33.100799
ACC45128043,Corp0871 Inc,Manufacturing,54361.18,GA,US,2025-09-20T07:38:33.100819,2026-01-09T07:38:33.100824
ACC74462486,Corp0872 Inc,Logistics,17006.68,AZ,US,2025-05-20T07:38:33.100843,2026-03-29T07:38:33.100848
ACC29668133,Corp0873 Inc,Energy,62201.84,WA,US,2023-03-22T07:38:33.100867,2026-05-13T07:38:33.100872
ACC17910051,Corp0874 Inc,Real Estate,251135.03,TX,US,2025-01-25T07:38:33.100891,2026-05-07T07:38:33.100897
ACC32792493,Corp0875 Inc,Education,9714359.67,IN,US,2024-08-20T07:38:33.100916,2026-01-15T07:38:33.100922
ACC74531168,Corp0876 Inc,Retail,95299.27,GA,US,2025-09-16T07:38:33.100947,2025-12-16T07:38:33.100952
ACC75127445,Corp0877 Inc,Retail,419817.72,CO,US,2024-07-01T07:38:33.100977,2025-12-06T07:38:33.100984
ACC13138848,Corp0878 Inc,Education,259666.71,IL,US,2022-12-30T07:38:33.101005,2026-01-30T07:38:33.101011
ACC28693013,Corp0879 Inc,Financial Services,2890056.32,OH,US,2024-11-28T07:38:33.101030,2026-04-26T07:38:33.101036
ACC23130672,Corp0880 Inc,Energy,42028766.22,AZ,US,2024-06-25T07:38:33.101054,2026-03-16T07:38:33.101059
ACC53651268,Corp0881 Inc,Healthcare,92805.62,WA,US,2022-08-30T07:38:33.101080,2026-01-27T07:38:33.101086
ACC64810402,Corp0882 Inc,Healthcare,100822.93,TX,US,2023-09-30T07:38:33.101108,2026-04-01T07:38:33.101114
ACC65200750,Corp0883 Inc,Logistics,2165846.32,IL,US,2025-07-20T07:38:33.101136,2026-01-31T07:38:33.101142
ACC05530484,Corp0884 Inc,Retail,1049456.51,IL,US,2024-07-04T07:38:33.101165,2025-11-03T07:38:33.101171
ACC30740294,Corp0885 Inc,Healthcare,10782280.51,CO,US,2024-03-10T07:38:33.101192,2025-12-07T07:38:33.101198
ACC12819872,Corp0886 Inc,Healthcare,862729.41,NY,US,2024-03-20T07:38:33.101221,2025-12-28T07:38:33.101228
ACC99827190,Corp0887 Inc,Real Estate,130798.84,TN,US,2022-11-07T07:38:33.101250,2026-02-06T07:38:33.101256
ACC21141878,Corp0888 Inc,Construction,874414.38,IN,US,2023-10-12T07:38:33.101278,2025-11-24T07:38:33.101285
ACC15569372,Corp0889 Inc,Retail,2464272.43,AZ,US,2024-08-16T07:38:33.101313,2025-11-13T07:38:33.101319
ACC05867209,Corp0890 Inc,Technology,1384658.87,NY,US,2026-03-19T07:38:33.101341,2025-11-24T07:38:33.101348
ACC28112558,Corp0891 Inc,Retail,740105.53,TN,US,2023-09-28T07:38:33.101371,2025-11-28T07:38:33.101377
ACC15923985,Corp0892 Inc,Construction,2265598.18,NY,US,2025-11-25T07:38:33.101400,2026-03-04T07:38:33.101406
ACC46951411,Corp0893 Inc,Technology,2781751.1,MN,US,2023-09-14T07:38:33.101428,2026-03-28T07:38:33.101434
ACC24531532,Corp0894 Inc,Construction,4258033.46,MI,US,2023-11-14T07:38:33.101455,2026-01-04T07:38:33.101462
ACC34303911,Corp0895 Inc,Financial Services,982071.87,WA,US,2024-09-26T07:38:33.101482,2025-12-30T07:38:33.101488
ACC65102118,Corp0896 Inc,Energy,192098.56,IL,US,2024-12-12T07:38:33.101515,2026-04-28T07:38:33.101521
ACC52864328,Corp0897 Inc,Retail,359844.54,NC,US,2025-02-17T07:38:33.101542,2026-04-01T07:38:33.101549
ACC73257057,Corp0898 Inc,Logistics,2996687.09,TN,US,2024-07-28T07:38:33.101568,2025-11-19T07:38:33.101574
ACC23018104,Corp0899 Inc,Real Estate,52372.07,CA,US,2025-04-16T07:38:33.101622,2026-03-08T07:38:33.101630
ACC81703408,Corp0900 Inc,Logistics,560927.32,TX,US,2026-01-12T07:38:33.101655,2026-05-10T07:38:33.101661
ACC59851103,Corp0901 Inc,Real Estate,122188.76,NC,US,2023-07-15T07:38:33.101682,2025-11-07T07:38:33.101688
ACC35624833,Corp0902 Inc,Education,284215.96,AZ,US,2022-07-25T07:38:33.101713,2025-12-13T07:38:33.101718
ACC42561429,Corp0903 Inc,Real Estate,3460431.07,NC,US,2026-02-10T07:38:33.101738,2026-03-13T07:38:33.101744
ACC56420931,Corp0904 Inc,Retail,393248.94,MN,US,2022-10-09T07:38:33.101762,2025-11-22T07:38:33.101767
ACC59981933,Corp0905 Inc,Energy,294452.53,GA,US,2024-09-26T07:38:33.101786,2026-02-24T07:38:33.101792
ACC15781757,Corp0906 Inc,Real Estate,17681.74,IL,US,2025-09-01T07:38:33.101809,2026-05-12T07:38:33.101814
ACC46419663,Corp0907 Inc,Retail,1193627.0,TX,US,2024-08-19T07:38:33.101834,2026-05-11T07:38:33.101840
ACC42814038,Corp0908 Inc,Technology,975756.52,IL,US,2025-07-06T07:38:33.101862,2026-02-14T07:38:33.101867
ACC87595971,Corp0909 Inc,Manufacturing,20307674.9,GA,US,2023-01-02T07:38:33.101887,2026-04-24T07:38:33.101892
ACC20926339,Corp0910 Inc,Retail,144993.4,MN,US,2024-08-04T07:38:33.101917,2025-12-13T07:38:33.101923
ACC35635611,Corp0911 Inc,Education,415941.81,NY,US,2024-08-06T07:38:33.101942,2026-02-25T07:38:33.101948
ACC05653841,Corp0912 Inc,Logistics,441868.39,TN,US,2024-07-12T07:38:33.101966,2026-01-06T07:38:33.101972
ACC97444405,Corp0913 Inc,Construction,6292736.31,TX,US,2025-07-01T07:38:33.101991,2025-12-08T07:38:33.101996
ACC97536880,Corp0914 Inc,Construction,221772.85,FL,US,2024-01-10T07:38:33.102015,2025-11-24T07:38:33.102021
ACC08840086,Corp0915 Inc,Real Estate,468852.29,WA,US,2025-09-27T07:38:33.102039,2026-03-01T07:38:33.102044
ACC56815577,Corp0916 Inc,Education,905093.04,FL,US,2023-02-18T07:38:33.102067,2025-11-06T07:38:33.102072
ACC91861679,Corp0917 Inc,Logistics,389733.42,WA,US,2022-06-06T07:38:33.102089,2026-03-24T07:38:33.102094
ACC10610248,Corp0918 Inc,Logistics,109878.75,GA,US,2025-12-22T07:38:33.102110,2026-04-13T07:38:33.102115
ACC24128264,Corp0919 Inc,Energy,395608.35,TX,US,2023-11-11T07:38:33.102135,2026-04-07T07:38:33.102140
ACC61861754,Corp0920 Inc,Retail,2297342.32,IL,US,2022-07-17T07:38:33.102159,2026-04-19T07:38:33.102165
ACC94636144,Corp0921 Inc,Technology,34439.84,IL,US,2023-09-21T07:38:33.102184,2026-04-14T07:38:33.102189
ACC50368609,Corp0922 Inc,Financial Services,350087.83,NC,US,2023-09-19T07:38:33.102208,2026-03-05T07:38:33.102214
ACC01582955,Corp0923 Inc,Financial Services,66155.17,IN,US,2025-06-08T07:38:33.102234,2026-02-13T07:38:33.102239
ACC65481769,Corp0924 Inc,Healthcare,2928770.47,MN,US,2022-09-01T07:38:33.102258,2026-01-11T07:38:33.102264
ACC34659751,Corp0925 Inc,Real Estate,12754.33,WA,US,2023-01-11T07:38:33.102283,2026-02-14T07:38:33.102288
ACC58007264,Corp0926 Inc,Logistics,87742.03,OH,US,2024-12-26T07:38:33.102307,2025-10-29T07:38:33.102313
ACC87281874,Corp0927 Inc,Healthcare,570588.61,CA,US,2022-11-08T07:38:33.102337,2026-03-11T07:38:33.102343
ACC18076893,Corp0928 Inc,Logistics,6144377.9,GA,US,2025-07-16T07:38:33.102363,2025-12-02T07:38:33.102369
ACC51242218,Corp0929 Inc,Manufacturing,235272.45,TX,US,2023-01-08T07:38:33.102389,2026-05-08T07:38:33.102394
ACC66288345,Corp0930 Inc,Healthcare,88397.67,OH,US,2025-03-31T07:38:33.102412,2025-11-21T07:38:33.102418
ACC79648543,Corp0931 Inc,Energy,11551364.64,MN,US,2023-02-25T07:38:33.102440,2026-04-09T07:38:33.102446
ACC84685151,Corp0932 Inc,Logistics,14823.55,NY,US,2025-12-30T07:38:33.102465,2025-12-12T07:38:33.102471
ACC50828338,Corp0933 Inc,Financial Services,10000.0,IL,US,2025-11-12T07:38:33.102490,2025-12-29T07:38:33.102495
ACC58953061,Corp0934 Inc,Logistics,646952.98,MN,US,2024-10-23T07:38:33.102515,2025-11-28T07:38:33.102520
ACC03237157,Corp0935 Inc,Technology,98311.03,NY,US,2023-07-09T07:38:33.102544,2026-04-26T07:38:33.102549
ACC85688304,Corp0936 Inc,Energy,34805.63,MN,US,2025-10-31T07:38:33.102569,2025-12-24T07:38:33.102575
